time_ms,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
448.0,-1,-4,-2,3,0,-3,1,9,10,16,4,-5
449.0,-1,-4,-2,3,0,-3,1,10,10,17,4,-5
450.0,-1,-4,-2,3,0,-3,1,10,10,17,5,-5
451.0,-1,-4,-2,3,0,-3,1,10,10,18,5,-5
452.0,-1,-4,-2,3,0,-3,1,10,10,18,5,-5
453.0,-1,-4,-2,3,0,-3,1,10,10,18,5,-5
454.0,-1,-4,-2,3,0,-3,1,10,10,18,6,-5
455.0,-1,-4,-2,3,0,-3,1,9,10,18,6,-5
456.0,-1,-4,-2,3,0,-3,1,9,10,18,6,-5
457.0,-1,-4,-2,3,0,-3,1,9,10,19,6,-5
458.0,-1,-4,-2,2,0,-3,1,9,10,19,6,-5
459.0,-1,-4,-2,2,0,-3,1,9,10,19,6,-5
460.0,-1,-4,-2,2,0,-3,1,9,10,19,6,-5
461.0,-1,-4,-2,2,0,-3,1,9,10,19,6,-5
462.0,-1,-4,-2,2,0,-3,1,10,10,20,6,-5
463.0,-1,-4,-2,2,0,-3,1,10,10,20,6,-5
464.0,-1,-4,-2,2,0,-3,1,10,10,20,7,-5
465.0,-1,-4,-2,2,0,-3,1,10,10,20,7,-5
466.0,0,-4,-2,2,0,-3,1,10,10,20,7,-5
467.0,0,-4,-2,2,0,-3,1,10,11,20,7,-5
468.0,0,-4,-3,2,0,-3,1,10,11,20,7,-5
469.0,0,-4,-3,2,1,-3,1,10,11,20,7,-5
470.0,0,-4,-3,2,1,-3,1,10,11,20,7,-5
471.0,0,-4,-3,2,1,-3,1,10,11,21,7,-5
472.0,0,-4,-3,2,1,-3,1,10,11,21,7,-5
473.0,0,-4,-3,2,1,-3,1,10,11,21,7,-5
474.0,0,-4,-3,2,1,-3,1,10,11,21,7,-5
475.0,0,-4,-3,2,1,-3,1,10,10,21,7,-5
476.0,0,-4,-3,2,1,-3,1,10,10,21,7,-5
477.0,0,-4,-3,2,1,-3,1,10,10,21,7,-5
478.0,0,-4,-3,2,1,-3,0,10,10,21,7,-5
479.0,0,-4,-3,2,1,-3,0,9,10,21,8,-5
480.0,0,-4,-3,2,1,-3,0,9,10,21,8,-5
481.0,0,-4,-3,2,1,-3,0,10,10,21,8,-5
482.0,0,-3,-3,2,1,-3,0,10,10,21,8,-5
483.0,0,-3,-3,2,1,-3,0,10,10,21,8,-5
484.0,0,-3,-3,2,1,-3,0,10,11,21,8,-5
485.0,0,-3,-3,2,1,-3,0,10,11,21,8,-5
486.0,0,-3,-3,2,1,-3,0,10,11,21,8,-5
487.0,0,-3,-3,2,1,-3,0,10,11,21,8,-5
488.0,0,-3,-3,2,1,-3,0,10,11,21,8,-5
489.0,0,-3,-3,2,1,-3,0,10,11,21,8,-5
490.0,0,-3,-3,2,1,-3,0,10,11,21,8,-5
491.0,0,-3,-3,2,1,-3,0,10,11,21,8,-5
492.0,0,-3,-3,2,1,-3,0,10,11,21,8,-5
493.0,0,-3,-2,2,1,-3,1,10,11,21,8,-5
494.0,0,-3,-2,2,1,-3,1,10,11,21,8,-5
495.0,0,-3,-2,2,1,-3,1,10,11,21,8,-5
496.0,0,-3,-2,2,1,-3,1,10,11,21,8,-5
497.0,0,-3,-2,2,1,-3,1,10,11,22,8,-5
498.0,0,-3,-2,2,1,-3,1,10,11,22,8,-5
499.0,0,-3,-2,2,1,-3,1,10,11,22,8,-5
500.0,0,-3,-2,2,1,-3,0,10,11,22,8,-5
501.0,0,-3,-2,2,1,-3,0,10,11,22,8,-5
502.0,0,-3,-2,2,1,-3,0,10,11,22,8,-5
503.0,0,-3,-2,2,1,-3,0,10,11,22,8,-5
504.0,0,-4,-2,2,1,-3,0,10,11,22,8,-5
505.0,0,-4,-2,2,1,-3,1,10,11,22,8,-5
506.0,0,-4,-2,2,1,-3,1,10,11,22,8,-5
507.0,0,-4,-2,2,1,-3,1,11,12,22,8,-5
508.0,0,-4,-2,2,1,-3,1,11,12,22,8,-4
509.0,-1,-4,-3,2,1,-3,1,11,12,22,8,-4
510.0,-1,-4,-3,2,1,-3,1,11,12,22,8,-4
511.0,-1,-4,-3,2,1,-3,1,11,12,22,8,-4
512.0,-1,-4,-2,2,1,-3,1,11,12,22,9,-4
513.0,-1,-4,-2,2,0,-3,1,11,12,22,9,-4
514.0,-1,-4,-2,2,0,-3,1,11,12,22,9,-4
515.0,0,-3,-2,2,0,-3,1,11,12,22,9,-4
516.0,0,-3,-2,2,0,-3,1,11,12,22,9,-4
517.0,0,-3,-2,2,1,-3,1,11,12,22,9,-4
518.0,0,-3,-2,2,1,-3,1,11,12,22,9,-4
519.0,0,-3,-2,2,1,-3,1,11,12,22,9,-4
520.0,0,-3,-2,2,1,-3,1,11,12,22,9,-4
521.0,0,-3,-2,2,1,-3,1,11,12,22,9,-4
522.0,0,-3,-2,2,1,-3,1,11,12,22,9,-4
523.0,0,-3,-2,2,1,-3,1,11,12,22,9,-4
524.0,0,-3,-2,2,1,-3,1,11,12,23,9,-4
525.0,0,-3,-2,2,1,-3,1,11,12,23,9,-4
526.0,0,-3,-2,2,1,-3,1,11,12,23,9,-4
527.0,0,-3,-2,2,1,-3,1,11,12,23,9,-4
528.0,0,-3,-2,2,1,-3,1,11,12,23,9,-4
529.0,0,-3,-2,2,0,-3,1,11,12,23,9,-4
530.0,0,-3,-2,2,0,-3,1,11,13,23,9,-4
531.0,0,-3,-2,2,1,-3,1,11,13,23,9,-4
532.0,0,-3,-2,2,1,-3,1,11,13,23,9,-4
533.0,0,-3,-2,2,1,-3,1,11,12,23,9,-4
534.0,0,-3,-2,2,1,-3,1,11,12,23,9,-4
535.0,0,-3,-2,2,1,-3,1,11,12,23,9,-4
536.0,0,-3,-2,2,1,-3,1,11,12,23,9,-4
537.0,0,-3,-2,2,1,-3,1,11,12,23,9,-4
538.0,0,-3,-2,2,1,-3,1,11,12,23,10,-4
539.0,0,-3,-2,2,1,-3,1,11,13,23,10,-4
540.0,0,-3,-3,2,1,-3,1,11,13,23,10,-4
541.0,0,-3,-3,2,1,-3,1,11,13,23,10,-4
542.0,0,-3,-3,2,1,-3,1,11,13,23,10,-4
543.0,0,-3,-3,2,1,-3,1,12,13,23,10,-4
544.0,0,-3,-3,2,1,-3,1,12,13,24,10,-4
545.0,0,-3,-3,1,1,-3,1,12,13,24,10,-4
546.0,0,-3,-3,1,1,-3,1,12,13,24,10,-4
547.0,0,-3,-2,1,1,-3,1,12,14,24,10,-4
548.0,0,-3,-2,1,1,-3,1,12,14,24,10,-4
549.0,0,-3,-2,1,1,-3,1,12,14,24,10,-4
550.0,0,-3,-2,1,1,-3,1,12,14,24,10,-4
551.0,0,-3,-2,1,1,-3,1,12,14,24,10,-4
552.0,0,-3,-2,1,1,-3,1,12,14,24,10,-4
553.0,0,-3,-2,1,1,-3,1,12,14,24,10,-4
554.0,0,-3,-2,1,1,-3,1,12,14,25,11,-3
555.0,0,-3,-2,1,1,-2,1,12,14,25,11,-3
556.0,0,-3,-2,1,1,-2,1,12,14,25,11,-3
557.0,0,-3,-2,1,1,-2,1,12,14,25,11,-3
558.0,-1,-3,-2,1,0,-2,1,13,14,25,11,-3
559.0,-1,-3,-2,2,0,-2,1,13,15,25,11,-3
560.0,-1,-3,-2,2,0,-2,1,13,15,25,11,-3
561.0,-1,-3,-2,2,0,-2,1,13,15,25,11,-3
562.0,-1,-3,-2,2,0,-3,1,13,15,25,11,-3
563.0,-1,-3,-2,2,0,-3,1,13,15,26,12,-3
564.0,-1,-3,-2,2,0,-3,1,13,15,26,12,-3
565.0,-1,-3,-2,2,0,-3,1,13,15,26,12,-3
566.0,-1,-3,-2,2,0,-3,1,13,15,26,12,-3
567.0,-1,-3,-2,2,0,-2,1,13,15,26,12,-2
568.0,-1,-3,-2,2,0,-2,1,13,16,26,12,-2
569.0,-1,-3,-2,2,0,-2,1,13,16,26,12,-2
570.0,0,-3,-2,2,0,-2,1,13,16,27,12,-2
571.0,0,-3,-2,2,0,-2,1,13,16,27,13,-2
572.0,0,-3,-2,2,0,-2,1,13,16,27,13,-2
573.0,0,-3,-2,2,0,-2,1,13,16,27,13,-3
574.0,0,-3,-2,2,0,-2,1,14,16,27,13,-3
575.0,0,-3,-2,1,0,-2,1,14,16,27,13,-3
576.0,0,-3,-2,1,0,-2,1,14,16,28,13,-3
577.0,0,-3,-2,1,0,-2,1,14,17,28,13,-3
578.0,0,-2,-2,1,1,-2,1,14,17,28,13,-3
579.0,0,-2,-2,1,1,-2,1,14,17,28,13,-3
580.0,0,-2,-2,1,1,-2,1,14,17,28,13,-3
581.0,0,-2,-2,1,1,-2,1,14,17,29,14,-3
582.0,0,-2,-2,1,1,-2,1,14,17,29,14,-3
583.0,0,-2,-2,1,1,-2,1,14,18,29,14,-2
584.0,0,-2,-2,1,1,-2,1,15,18,29,14,-2
585.0,0,-2,-2,1,1,-2,1,15,18,29,14,-2
586.0,0,-2,-2,1,1,-2,1,15,18,30,14,-2
587.0,0,-2,-2,1,1,-2,1,15,19,30,15,-2
588.0,0,-2,-2,1,1,-2,1,15,19,30,15,-2
589.0,0,-2,-2,1,1,-2,1,16,19,30,15,-2
590.0,0,-2,-2,1,1,-2,1,16,19,31,15,-2
591.0,0,-2,-2,1,1,-2,1,16,20,31,15,-1
592.0,0,-2,-2,1,1,-2,1,16,20,31,15,-1
593.0,0,-2,-2,1,1,-2,1,16,20,32,16,-1
594.0,0,-2,-2,1,1,-2,1,16,20,32,16,-1
595.0,0,-2,-2,1,1,-2,1,16,20,32,16,-1
596.0,0,-2,-2,1,1,-2,1,17,20,32,16,-1
597.0,0,-2,-2,1,1,-2,1,17,21,33,17,-1
598.0,0,-3,-2,1,1,-2,1,17,21,33,17,-1
599.0,0,-3,-2,1,1,-2,1,17,21,33,17,-1
600.0,0,-3,-2,1,1,-2,1,17,21,34,17,-1
601.0,0,-3,-2,1,1,-2,1,17,21,34,18,-1
602.0,0,-3,-2,1,1,-2,1,17,21,34,18,-1
603.0,0,-3,-2,1,1,-2,1,17,21,34,18,-1
604.0,0,-3,-2,1,1,-2,1,18,22,35,18,0
605.0,0,-3,-2,1,1,-2,1,18,22,35,19,0
606.0,0,-3,-2,1,1,-2,1,18,22,36,19,0
607.0,0,-3,-2,1,1,-2,1,18,22,36,19,0
608.0,0,-2,-2,1,1,-2,1,18,22,36,19,0
609.0,0,-2,-3,1,1,-2,1,18,23,36,20,0
610.0,0,-2,-3,1,1,-2,1,18,23,37,20,0
611.0,0,-2,-3,1,1,-2,1,18,23,37,20,0
612.0,1,-2,-3,1,1,-2,1,18,23,37,20,0
613.0,1,-2,-3,1,1,-2,1,19,23,38,21,0
614.0,1,-1,-2,0,1,-2,1,19,23,38,21,0
615.0,1,-1,-2,0,1,-2,1,19,23,38,21,0
616.0,1,-1,-2,0,1,-2,1,19,24,39,21,0
617.0,1,-1,-2,0,1,-2,1,19,24,39,21,0
618.0,1,-1,-2,0,1,-2,0,19,24,39,22,0
619.0,1,-1,-2,0,1,-2,0,19,24,39,22,0
620.0,1,-1,-2,0,1,-2,0,19,24,40,22,0
621.0,1,-1,-2,0,1,-2,0,19,24,40,22,1
622.0,1,-1,-2,0,1,-2,0,20,24,40,23,1
623.0,1,-1,-2,0,1,-2,0,20,24,40,23,1
624.0,1,-1,-2,0,1,-2,0,20,25,41,23,1
625.0,1,-1,-2,0,1,-2,0,20,25,41,23,1
626.0,1,-1,-2,0,1,-2,0,20,25,41,24,1
627.0,1,-1,-2,0,1,-2,0,20,25,41,24,2
628.0,1,0,-2,0,1,-2,0,20,25,42,24,2
629.0,1,0,-2,0,1,-2,0,20,25,42,24,2
630.0,2,0,-2,0,2,-2,0,20,25,42,24,2
631.0,2,0,-2,0,2,-1,0,20,25,42,25,2
632.0,2,0,-2,0,2,-1,0,20,25,42,25,2
633.0,2,0,-2,0,2,-1,0,21,25,42,25,3
634.0,2,0,-2,0,2,-1,0,21,25,43,25,3
635.0,3,0,-2,0,2,-1,0,21,25,43,25,3
636.0,3,0,-2,0,2,-1,0,21,25,43,26,3
637.0,3,0,-2,0,2,-1,0,21,25,43,26,3
638.0,3,0,-2,0,2,-1,0,21,25,43,26,3
639.0,3,0,-2,0,2,-1,-1,21,25,43,26,3
640.0,3,0,-2,-1,2,-1,-1,21,25,43,26,3
641.0,3,0,-2,-1,2,-1,-1,20,25,43,26,4
642.0,3,0,-2,-1,2,-1,-1,20,25,43,26,4
643.0,3,1,-2,-1,2,-1,-1,20,25,43,26,4
644.0,3,1,-2,-1,2,-1,-1,20,25,43,26,4
645.0,4,1,-2,-1,2,-1,-1,20,25,43,27,4
646.0,4,1,-2,-1,2,-1,-1,20,25,43,27,4
647.0,4,1,-2,-1,2,-1,-1,20,25,43,27,5
648.0,4,2,-2,-1,2,0,-2,20,25,43,27,5
649.0,3,2,-2,-2,2,0,-2,20,25,43,27,5
650.0,3,2,-2,-2,2,0,-2,20,25,43,27,5
651.0,3,2,-2,-2,2,0,-2,20,25,43,27,5
652.0,3,2,-1,-2,2,0,-2,19,25,43,27,5
653.0,3,2,-1,-2,2,0,-2,19,24,43,27,6
654.0,3,2,-1,-2,2,0,-3,19,24,43,27,6
655.0,3,2,-1,-2,2,0,-3,19,24,43,27,6
656.0,3,3,-1,-2,2,0,-3,18,24,42,27,6
657.0,3,3,-1,-2,2,0,-3,18,23,42,27,6
658.0,3,3,-1,-2,2,0,-3,18,23,42,27,6
659.0,3,3,-1,-2,2,0,-3,17,23,42,27,6
660.0,3,3,-1,-2,2,0,-3,17,22,41,27,6
661.0,3,3,-1,-2,2,0,-4,17,22,41,27,7
662.0,3,3,-1,-2,2,0,-4,16,22,41,27,7
663.0,4,3,-1,-2,2,0,-4,16,21,40,26,7
664.0,4,3,-1,-3,2,0,-4,16,21,40,26,7
665.0,4,3,-1,-3,2,0,-4,15,21,40,26,7
666.0,4,3,-1,-3,2,0,-4,15,20,39,26,7
667.0,4,3,0,-3,2,0,-4,14,19,39,26,7
668.0,4,3,0,-3,2,0,-4,14,19,38,26,7
669.0,4,3,0,-3,2,0,-4,14,18,38,25,7
670.0,4,3,0,-3,2,1,-5,13,18,37,25,7
671.0,4,3,0,-3,2,1,-5,13,17,37,25,7
672.0,4,3,0,-3,2,1,-5,12,16,36,25,7
673.0,4,3,0,-3,2,1,-5,12,16,36,25,7
674.0,4,3,0,-3,2,1,-5,12,15,35,24,7
675.0,4,3,0,-3,2,1,-5,11,15,35,24,7
676.0,4,3,0,-3,2,1,-5,11,14,34,24,7
677.0,4,3,0,-3,2,1,-5,10,14,33,23,7
678.0,4,3,0,-3,2,1,-5,10,13,33,23,7
679.0,4,3,0,-3,2,1,-5,10,13,32,22,7
680.0,4,3,0,-3,2,1,-5,9,12,32,22,7
681.0,3,3,0,-3,2,1,-5,9,12,31,22,7
682.0,3,3,0,-3,2,1,-5,9,11,30,21,7
683.0,3,3,0,-3,2,1,-5,9,11,30,21,7
684.0,3,2,0,-3,2,1,-5,8,11,29,21,6
685.0,3,2,0,-3,2,1,-5,8,10,28,20,6
686.0,3,2,0,-3,2,1,-5,8,10,28,20,6
687.0,3,2,0,-3,2,1,-5,8,9,27,19,6
688.0,2,2,0,-3,2,1,-4,7,9,26,19,6
689.0,2,2,0,-3,1,1,-4,7,8,25,19,6
690.0,2,2,0,-3,1,1,-4,7,8,25,18,6
691.0,2,2,0,-3,1,1,-4,7,8,24,18,6
692.0,2,2,0,-2,1,1,-4,6,7,23,17,5
693.0,2,1,0,-2,1,1,-4,6,7,23,17,5
694.0,2,1,0,-2,1,1,-4,6,6,22,16,5
695.0,1,1,0,-2,1,1,-3,6,6,21,16,5
696.0,1,1,0,-2,1,0,-3,5,6,21,15,5
697.0,1,1,0,-2,1,0,-3,5,5,20,15,5
698.0,1,0,0,-2,1,0,-3,5,5,19,14,4
699.0,1,0,0,-2,1,0,-3,4,5,18,14,4
700.0,1,0,0,-2,1,0,-3,4,4,18,13,4
701.0,1,0,0,-1,1,0,-3,4,4,17,13,4
702.0,1,0,0,-1,1,0,-3,4,4,16,12,4
703.0,1,0,0,-1,1,0,-3,4,4,16,12,3
704.0,1,0,0,-1,1,0,-2,3,4,15,11,3
705.0,1,0,0,-1,1,0,-2,3,3,14,11,3
706.0,1,0,0,-1,1,0,-2,3,3,14,10,3
707.0,1,0,0,-1,1,0,-2,3,3,13,10,3
708.0,1,0,0,-1,1,0,-2,3,3,13,10,3
709.0,1,0,0,-1,1,0,-2,3,3,12,9,2
710.0,1,0,0,-1,1,0,-2,2,3,11,9,2
711.0,1,0,0,-1,1,0,-2,2,3,11,8,2
712.0,1,0,0,-1,1,0,-1,2,3,10,8,2
713.0,1,0,0,-1,1,0,-1,2,3,10,7,2
714.0,1,0,0,-1,1,0,-1,2,2,9,7,2
715.0,1,0,0,-1,1,0,-1,2,2,9,7,1
716.0,1,0,0,-1,1,0,-1,2,2,8,6,1
717.0,1,0,0,-1,1,0,-1,2,2,8,6,1
718.0,1,0,0,-1,1,0,-1,2,2,7,5,1
719.0,0,0,0,-1,0,0,-1,2,2,7,5,1
720.0,0,0,0,0,0,0,-1,2,2,6,5,1
721.0,0,0,0,0,0,0,-1,2,2,6,4,0
722.0,0,0,0,0,0,0,-1,2,2,6,4,0
723.0,0,0,0,0,0,0,-1,2,2,5,4,0
724.0,0,0,0,0,0,0,-1,2,2,5,3,0
725.0,0,0,0,0,0,0,-1,1,2,5,3,0
726.0,0,0,0,0,0,0,0,1,2,5,3,0
727.0,0,0,0,0,0,0,0,1,2,4,2,0
728.0,0,0,0,0,0,0,0,1,2,4,2,0
729.0,0,0,0,0,0,0,0,1,2,4,2,0
730.0,0,0,0,0,0,0,0,1,2,4,2,0
731.0,0,0,0,0,0,0,0,1,2,3,2,0
732.0,0,0,0,0,0,0,0,1,2,3,2,0
733.0,0,0,0,0,0,0,0,1,2,3,2,0
734.0,0,0,0,0,0,0,0,1,2,2,2,0
735.0,0,0,0,0,0,0,0,1,1,2,1,0
736.0,0,0,0,0,0,0,0,1,1,2,1,0
737.0,0,0,0,0,0,0,0,1,1,2,1,0
738.0,0,0,0,0,0,0,0,1,1,1,1,0
739.0,0,0,0,0,0,0,0,1,1,1,1,0
740.0,0,0,0,0,0,0,0,1,1,1,0,0
741.0,0,0,0,0,0,0,0,1,1,1,0,0
742.0,0,0,0,0,0,0,0,1,1,1,0,0
743.0,0,0,0,0,0,0,0,1,1,0,0,0
744.0,0,0,0,0,0,0,0,1,1,0,0,0
745.0,0,0,0,0,0,0,0,1,1,0,0,0
746.0,0,-1,0,0,0,0,0,0,1,0,-1,0
747.0,0,-1,0,0,0,0,0,0,1,0,-1,-1
748.0,0,-1,0,0,0,0,0,0,1,0,-1,-1
749.0,0,-1,0,0,0,0,0,0,1,-1,-1,-1
750.0,0,-1,0,0,0,0,0,0,1,-1,-1,-1
751.0,0,-1,0,0,0,0,0,0,1,-1,-1,-1
752.0,0,-1,0,0,0,0,0,0,0,-1,-1,-1
753.0,0,-1,0,0,0,0,0,0,0,-1,-2,-1
754.0,0,0,0,0,0,0,0,0,0,-1,-2,-1
755.0,0,0,0,0,0,0,0,0,0,-1,-2,-1
756.0,0,0,0,0,0,0,0,0,0,-1,-2,-1
757.0,0,0,0,0,0,0,0,0,0,-2,-2,-1
758.0,-1,0,0,0,0,0,0,0,0,-2,-2,-1
759.0,-1,0,0,0,0,0,0,0,0,-2,-2,-1
760.0,-1,0,0,0,0,0,0,0,0,-2,-2,-1
761.0,-1,0,0,0,0,0,0,0,0,-2,-2,-1
762.0,-1,0,0,0,0,0,0,0,0,-2,-2,-1
763.0,-1,0,0,0,0,0,0,0,0,-2,-2,-1
764.0,-1,0,0,0,0,0,0,0,0,-2,-2,-1
765.0,-1,0,0,0,0,0,1,0,0,-2,-2,-1
766.0,-1,0,0,0,0,0,1,0,0,-2,-2,-1
767.0,-1,0,0,0,0,0,1,0,0,-2,-2,-1
768.0,-1,0,0,0,0,0,1,0,0,-2,-2,-1
769.0,-1,0,0,0,0,0,1,0,0,-2,-2,-1
770.0,-1,0,0,0,0,0,1,0,0,-2,-2,-1
771.0,-1,0,0,0,0,0,1,0,0,-2,-2,-1
772.0,-1,0,0,0,0,0,1,0,0,-2,-2,-1
773.0,-1,-1,0,1,0,0,1,0,0,-2,-2,-1
774.0,-1,-1,0,1,0,0,1,0,0,-2,-2,-1
775.0,-1,-1,0,1,0,0,1,0,0,-2,-2,-1
776.0,-1,-1,0,1,0,0,1,0,0,-3,-2,-1
777.0,-1,-1,0,1,0,0,1,0,0,-3,-3,-1
778.0,-1,-1,0,1,0,0,1,0,0,-3,-3,-1
779.0,-1,-1,0,1,0,0,1,0,0,-3,-3,-1
780.0,-1,-1,0,1,0,0,1,0,0,-3,-3,-1
781.0,-1,-1,0,1,0,0,1,0,0,-3,-3,-2
782.0,-1,-1,0,1,0,0,1,0,0,-3,-3,-2
783.0,-1,-1,0,1,0,0,1,0,0,-3,-3,-2
784.0,-1,-1,0,1,0,0,1,0,0,-3,-3,-2
785.0,-1,-1,0,1,0,0,1,0,0,-3,-3,-2
786.0,-1,-1,0,1,0,0,1,0,0,-3,-3,-2
787.0,-1,-1,0,1,0,0,1,0,0,-3,-3,-2
788.0,-1,-1,0,1,0,0,1,0,0,-3,-3,-2
789.0,-1,-1,0,1,0,0,1,0,0,-3,-3,-1
790.0,-1,-1,0,1,0,0,1,0,0,-3,-3,-1
791.0,-1,-1,0,1,0,0,1,0,0,-3,-3,-1
792.0,-1,-1,0,1,0,0,2,0,0,-3,-3,-1
793.0,-1,-1,0,1,0,0,2,0,0,-3,-3,-1
794.0,-1,-1,0,1,0,0,2,0,0,-3,-3,-1
795.0,-1,-1,0,1,0,0,2,0,0,-3,-3,-1
796.0,-1,-1,0,1,0,0,2,0,0,-3,-3,-1
797.0,-1,-1,0,1,0,0,2,0,0,-3,-3,-1
798.0,-1,-1,0,1,0,0,2,0,0,-3,-3,-1
799.0,-1,-1,0,1,0,0,1,0,0,-3,-3,-1
800.0,-1,-1,0,1,0,0,1,0,0,-3,-3,-1
801.0,-1,-1,0,1,0,0,1,0,-1,-3,-3,-1
802.0,-1,-1,0,1,0,0,1,0,-1,-3,-3,-1
803.0,-1,-1,0,1,0,0,1,0,-1,-3,-3,-2
804.0,-1,-1,0,1,0,0,1,0,-1,-3,-3,-2
805.0,-1,-1,0,1,0,0,1,0,-1,-3,-3,-2
806.0,-1,-1,0,1,0,0,1,0,-1,-3,-3,-2
807.0,-1,-1,0,1,0,0,1,0,-1,-3,-3,-2
808.0,-1,-1,0,1,0,0,1,0,0,-3,-3,-2
809.0,-1,-1,0,1,0,0,1,0,0,-3,-3,-2
810.0,-1,-1,0,1,0,0,1,0,0,-3,-3,-2
811.0,-1,-1,0,1,0,0,1,0,0,-3,-3,-2
812.0,-1,-1,0,1,0,0,1,0,0,-3,-3,-2
813.0,-1,-1,0,1,0,0,1,0,0,-3,-3,-2
814.0,-1,-1,0,1,0,0,1,0,0,-3,-3,-2
815.0,-1,-1,0,1,0,0,1,0,0,-3,-3,-2
816.0,-1,-1,0,1,0,0,1,0,0,-3,-3,-2
817.0,-1,-1,0,1,0,0,1,0,0,-3,-2,-1
818.0,-1,-1,0,1,0,0,1,0,0,-3,-2,-1
819.0,-1,-1,0,1,0,0,1,0,0,-3,-2,-1
820.0,-1,-1,0,1,0,0,1,0,-1,-3,-2,-1
821.0,-1,-1,0,1,0,0,1,0,-1,-3,-2,-1
822.0,-1,-1,0,1,0,0,1,0,-1,-3,-2,-1
823.0,-1,-1,0,1,0,0,1,0,-1,-3,-2,-1
824.0,-1,-1,0,1,0,0,1,0,-1,-3,-2,-1
825.0,-1,-1,0,1,0,0,1,0,-1,-3,-2,-1
826.0,-1,-1,0,1,0,0,1,0,0,-3,-2,-1
827.0,-1,-1,0,1,0,0,1,0,0,-3,-2,-1
828.0,-1,-1,0,1,0,0,1,0,0,-3,-2,-1
829.0,-1,-1,0,1,0,0,1,0,0,-3,-2,-1
830.0,-1,-1,0,1,0,0,1,0,0,-3,-2,-1
831.0,-1,-1,0,1,0,0,1,0,-1,-3,-2,-1
832.0,-1,-1,0,1,0,0,1,0,-1,-3,-2,-1
833.0,-1,-1,0,1,0,0,1,-1,-1,-3,-2,-1
834.0,-1,-1,0,1,0,0,1,-1,-1,-3,-2,-1
835.0,-1,-1,0,1,0,0,1,-1,-1,-3,-2,-1
836.0,-1,-1,0,1,0,0,1,-1,-1,-3,-2,-1
837.0,-1,-1,0,1,0,0,1,-1,-1,-3,-2,-1
838.0,-1,-1,0,1,0,0,1,-1,-1,-3,-2,-1
839.0,0,-1,0,1,0,0,1,-1,-1,-3,-2,-1
840.0,0,-1,0,1,0,0,1,-1,-1,-3,-2,-1
841.0,0,-1,0,1,0,0,1,-1,-1,-3,-2,-1
842.0,0,-1,0,1,0,0,1,-1,0,-3,-2,-1
843.0,0,-1,0,1,0,0,0,-1,0,-3,-2,-1
844.0,0,-1,0,1,0,0,0,-1,0,-3,-2,-1
845.0,0,-1,0,1,0,0,0,-1,0,-3,-2,-1
846.0,0,-1,0,1,0,0,0,-1,0,-3,-2,-1
847.0,0,-1,0,1,0,0,0,-1,0,-3,-2,-1
848.0,0,-1,0,1,0,0,0,-1,0,-3,-2,-1
849.0,0,-1,0,1,0,0,0,-1,0,-3,-2,0
850.0,0,-1,0,1,0,0,0,-1,0,-3,-2,0
851.0,0,-1,0,1,0,0,0,-1,0,-3,-2,0
852.0,0,-1,0,1,0,0,0,-1,0,-3,-2,0
853.0,0,-1,0,0,0,0,0,-1,0,-3,-2,0
854.0,0,-1,0,1,0,0,0,0,0,-3,-2,0
855.0,0,-1,0,1,0,0,0,0,0,-3,-2,0
856.0,0,-1,0,1,0,0,0,0,0,-3,-2,0
857.0,-1,-1,0,1,0,0,0,0,0,-2,-2,0
858.0,-1,-1,0,1,0,0,0,0,0,-2,-2,0
859.0,0,-1,0,1,0,0,0,0,0,-2,-2,0
860.0,0,-1,0,1,0,0,0,0,0,-2,-2,0
861.0,0,-1,0,1,0,0,0,0,0,-2,-2,0
862.0,0,-1,0,0,0,0,0,0,0,-2,-1,0
863.0,0,-1,0,0,0,0,0,0,0,-2,-1,0
864.0,0,-1,0,0,0,0,0,0,0,-2,-1,0
865.0,0,-1,0,0,0,0,0,0,0,-2,-1,0
866.0,0,-1,0,0,0,0,0,0,0,-2,-1,0
867.0,0,-1,0,0,0,0,0,0,0,-2,-1,0
868.0,0,-1,0,0,0,0,0,0,0,-2,-1,0
869.0,0,-1,0,0,0,0,0,0,0,-2,-1,0
870.0,0,-1,0,0,0,0,0,0,0,-2,-1,0
871.0,0,-1,0,0,0,0,0,0,0,-2,-1,0
872.0,0,-1,0,0,0,0,0,0,0,-2,-1,0
873.0,0,-1,0,0,0,0,0,0,0,-2,-1,0
874.0,0,-1,0,0,0,0,0,0,0,-2,-1,0
875.0,0,-1,0,0,0,0,0,0,0,-2,-1,0
876.0,0,-1,0,0,0,0,0,0,0,-2,-1,0
877.0,0,-1,0,0,0,0,0,0,0,-2,-1,0
878.0,0,-1,0,0,0,0,0,0,0,-2,-1,0
879.0,0,0,0,0,0,0,0,0,0,-2,-1,0
880.0,0,0,0,0,0,0,0,0,0,-2,-1,0
881.0,0,0,0,0,0,0,0,0,0,-2,-1,0
882.0,0,0,0,0,0,0,0,0,0,-2,-1,0
883.0,0,0,0,0,0,0,0,0,0,-1,-1,0
884.0,0,0,0,0,0,0,0,0,0,-1,-1,0
885.0,0,0,0,0,0,0,0,0,0,-1,-1,0
886.0,0,0,0,0,0,0,0,0,1,-1,-1,0
887.0,0,0,0,0,0,0,0,0,1,-1,-1,0
888.0,0,0,0,0,0,0,0,0,1,-1,-1,0
